Movie Name,Genre,Ratings,Voting Counts,Duration
Pyaar Prema Pei,Romance,,,45.0
Labios de Fresa,Romance,,,90.0
Baska,Romance,4.5,28.0,93.0
Huyen Tinh Da Trach,Romance,,,113.0
Chop Breakfast,Romance,,,
Urabba,Romance,,,119.0
Roommate,Romance,,,
Po vecerce,Romance,7.3,7.0,107.0
Stories About Us: What you won't do for love Vol. 1,Romance,,,
Daak Khana,Romance,,,
The Love that Built Us,Romance,,,90.0
The Killing of Otsuya,Romance,,,87.0
Christmas Is Over,Romance,8.8,56.0,
The Promise,Romance,8.9,8.0,
The Boy Who Counted Cars,Romance,,,104.0
Chamcham,Romance,,,111.0
Laughing Hearts,Romance,,,129.0
In Case...,Romance,,,
Wheels of the Heart,Romance,,,140.0
Dhairye Sahase Amrutha,Romance,,,
Suntu Gutuc' - Love Game,Romance,,,
The Bard of Castle Combe,Romance,,,20.0
Baska 2,Romance,4.5,13.0,110.0
Pace Yourself,Romance,,,97.0
A Place with You,Romance,,,
Rent a Romance,Romance,,,132.0
Gulkandi,Romance,,,
Rah E Guzar,Romance,,,
Oh Laila Tere Peeche Padd Gaye Apni Jaan Nisaar Kar Gaye,Romance,,,
Love Yourself,Romance,,,
Xi xiang ji,Romance,,,
A Bet's a Bet,Romance,,,86.0
An LA Christmas Story,Romance,,,100.0
Shiuli,Romance,8.9,8.0,113.0
Hourglass,Romance,,,38.0
Mengejar Zara,Romance,,,99.0
The Pages of My Heart: The Director's Cut,Romance,,,
The Shape of Invisible Skies,Romance,8.4,9.0,118.0
Turntable,Romance,,,100.0
Hasta que la verdad los separe,Romance,,,65.0
The Prediction,Romance,,,
In Every Moment I Look for You,Romance,,,55.0
Sattendru Maarudhu Vaanilai,Romance,,,135.0
A Long Marathon,Romance,,,124.0
Look My Way,Romance,,,62.0
Too Much Too Soon,Romance,5.1,9.0,
You're Doing it Wrong,Romance,,,55.0
Ai de lian xi sheng,Romance,,,93.0
Bromance Kadhal,Romance,,,143.0
She Gets Me,Romance,,,
Poyla Baishakh,Romance,,,159.0
Manny My Man,Romance,,,122.0
Thata Thai Gayu Tata Thaiya,Romance,7.5,6.0,117.0
Wagon Wheel,Romance,,,
Take Care,Romance,,,
Bhuter Prem,Romance,,,107.0
Borisailla Pori,Romance,,,115.0
Lo que intentamos ser.,Romance,,,104.0
Utsaber Ratri,Romance,,,74.0
"F*ck You, Love",Romance,2.8,18.0,140.0
Noite Azul,Romance,,,91.0
