Movie Name,Genre,Ratings,Voting Counts,Duration
New Jersey Devil,Horror,5.1,647.0,132.0
Beyond the Nest,Horror,6.1,68.0,93.0
Rosie: The Saffron Chapter,Horror,7.7,38.0,120.0
Don't Sleep Alone,Horror,9.1,19.0,90.0
Aladdin's Revenge,Horror,3.7,95.0,75.0
Bride of Frankenstein,Horror,3.3,40.0,88.0
The Wolf and the Lamb,Horror,3.2,394.0,96.0
The Waiting Man,Horror,,,98.0
Hag,Horror,,,
Nikola Tesla 19hz,Horror,7.3,11.0,1140.0
The Box in the Attic,Horror,5.2,1900.0,73.0
Of Womb,Horror,,,90.0
Based on the Original Night of the Living Dead,Horror,3.1,327.0,87.0
Insidious Tales,Horror,4.2,207.0,65.0
Sunset Strip Killers,Horror,3.9,169.0,88.0
Prakambanam,Horror,5.7,2500.0,150.0
Danur: The Last Chapter,Horror,4.7,236.0,98.0
Rosario,Horror,5.9,14.0,94.0
Karakkam,Horror,4.1,2400.0,110.0
Bhediya 2,Horror,,,
Ted Bunny,Horror,4.0,106.0,91.0
The Hanged Woman,Horror,3.9,236.0,91.0
Popeye: Resurrection,Horror,3.4,35.0,75.0
Mikael: Pemburu Dua Alam,Horror,5.2,132.0,120.0
Wrath of the Gods,Horror,,,94.0
Envelop,Horror,2.2,213.0,82.0
Maharaja Hostel,Horror,7.3,1100.0,129.0
Popeye's Return,Horror,3.4,127.0,70.0
The Mummy,Horror,4.4,1200.0,95.0
The Hunt,Horror,7.1,23.0,
Ugly Cry,Horror,6.6,40.0,94.0
Bhabiji Ghar Par Hain: Fun on the Run,Horror,3.9,3500.0,135.0
Red Riding,Horror,4.3,378.0,86.0
Sprunki: The Movie,Horror,7.7,77.0,98.0
Grind,Horror,7.8,74.0,104.0
House on Haunted Hill,Horror,3.1,26.0,
Anaconda: Blood Coil,Horror,2.2,207.0,71.0
Tiger Attack,Horror,4.6,36.0,70.0
Skate to Hell,Horror,3.2,395.0,100.0
The Last Apocalypse,Horror,2.7,92.0,78.0
Night of Blood,Horror,2.7,112.0,
Dinogeist,Horror,5.6,40.0,87.0
Zombeid,Horror,6.5,256.0,107.0
Rinrada,Horror,5.4,14.0,108.0
Prank Night,Horror,4.7,140.0,95.0
Sharks vs. Mermaids,Horror,2.2,69.0,82.0
Mantra Muugdha,Horror,7.8,317.0,180.0
Aladdin,Horror,2.9,165.0,83.0
Kafir: The Spirit Gate,Horror,5.8,201.0,108.0
Feed,Horror,,,
Three Evil Islands,Horror,4.1,31.0,100.0
The Third Shift a Paranormal Horror Story,Horror,3.0,103.0,70.0
The Black Bible,Horror,5.5,105.0,144.0
Grizzly Attack,Horror,3.9,40.0,71.0
Cerita Lila,Horror,8.2,35.0,106.0
Rotkäppchen - A dark Fairy Tale,Horror,,,77.0
Laddaland Housing Estate,Horror,6.5,17.0,99.0
The Snow Demon,Horror,2.7,22.0,69.0
Phi Phong: The Blood Demon,Horror,5.8,122.0,120.0
Whores on Fire,Horror,3.0,117.0,65.0
The Mummy: Reckoning,Horror,4.1,22.0,86.0
Dark Night,Horror,4.7,1700.0,118.0
Granny,Horror,5.1,308.0,124.0
Wizard of Death: Tinman's Rise,Horror,3.6,90.0,73.0
A Mother's Recall,Horror,5.1,32.0,85.0
Die Die Delta Pi II: The Burnt One,Horror,5.1,80.0,67.0
Obsession,Horror,,,35.0
Shark Thrash,Horror,5.6,228.0,84.0
A Wicked Muse,Horror,7.8,25.0,
House of Ka,Horror,5.0,73.0,
The Shrine,Horror,4.8,30.0,96.0
Depths of Fear,Horror,8.6,85.0,75.0
Oddities,Horror,7.5,29.0,91.0
Samsara,Horror,,,77.0
Indian Institute of Zombies,Horror,5.2,1100.0,137.0
Aquarium,Horror,9.3,67.0,93.0
The Dead Place,Horror,6.8,42.0,
Video Vixen,Horror,4.4,23.0,62.0
Wicked of Oz,Horror,4.4,44.0,78.0
Models vs. Werewolves,Horror,6.3,46.0,
"Trauma or, Monsters All",Horror,7.0,12.0,118.0
Accursed,Horror,7.3,36.0,
Robot Dracula,Horror,,,
Alien Storm,Horror,6.2,375.0,
Primal Darkness,Horror,5.3,621.0,75.0
The Hoodoos,Horror,5.0,108.0,
Minnie's Midnight Massacre,Horror,3.8,259.0,79.0
Backrooms Bigfoot,Horror,3.7,19.0,
Tekenchu: The Rite of the Nahuales,Horror,5.0,156.0,
ZombieSluts Stripclub Slaughterhouse,Horror,3.2,9.0,85.0
Cahim 2,Horror,5.3,149.0,84.0
Doctor Plague,Horror,2.6,169.0,83.0
The Bosk,Horror,2.6,76.0,89.0
Polong,Horror,6.7,189.0,120.0
Big Break,Horror,8.1,15.0,
Animal Trap,Horror,7.6,17.0,78.0
Rabisu,Horror,3.1,164.0,78.0
A House Most Haunted,Horror,4.9,48.0,
Shocktopus,Horror,3.7,98.0,71.0
The Peril at Pincer Point,Horror,7.8,42.0,83.0
Honey,Horror,3.6,2400.0,120.0
Possessed,Horror,6.2,24.0,96.0
Los Vampires,Horror,,,
DOC_05,Horror,5.0,54.0,70.0
Psychopath: The White Rabbit Killer,Horror,5.2,215.0,99.0
The Withering,Horror,8.9,11.0,123.0
Rock Springs,Horror,5.9,95.0,96.0
Showdown in Secret City,Horror,7.4,296.0,95.0
Curse of Crom 2: Crom's Fury,Horror,7.5,17.0,102.0
The Night Mother Return Home,Horror,7.5,22.0,90.0
Trick and Treats,Horror,3.5,130.0,100.0
Dracula Eternal,Horror,5.9,94.0,85.0
Frankenstein's Bride,Horror,2.2,197.0,86.0
A Malevolent World,Horror,,,70.0
Marrow,Horror,8.4,52.0,
Thingy,Horror,5.4,50.0,
Blood & Rust,Horror,5.7,64.0,
Judge Michael: Rise of the Law,Horror,8.1,119.0,65.0
House Sitter,Horror,3.2,117.0,87.0
Sleep No More,Horror,5.7,116.0,96.0
Farm House,Horror,3.5,65.0,61.0
Adored,Horror,8.0,6.0,
Maiin Haan,Horror,4.1,24.0,80.0
Fifteen,Horror,7.0,51.0,97.0
Raptor Attack,Horror,3.2,109.0,95.0
Lovely A. I. - L.A.I.,Horror,,,95.0
Leave,Horror,3.4,49.0,
It Feeds,Horror,7.3,8.0,75.0
Behrupiyo,Horror,5.6,49.0,152.0
Drunken Woman,Horror,7.5,505.0,
The Rope Curse 4,Horror,,,115.0
Goody Goody,Horror,7.2,5.0,80.0
The Deprogrammer,Horror,,,89.0
The Mask One: Faceless,Horror,,,90.0
The Vanishing Tour,Horror,8.5,17.0,91.0
Evil's Return,Horror,6.3,56.0,83.0
Captured!,Horror,6.1,8.0,74.0
Orgy of the Dead 2,Horror,7.2,15.0,64.0
Broken,Horror,6.6,34.0,114.0
Bhanupriya Bhooter Hotel,Horror,5.9,862.0,129.0
The Bigfoot Experiment,Horror,3.9,27.0,83.0
Cek Khodam,Horror,5.4,16.0,110.0
King Kaew,Horror,4.1,124.0,101.0
Setannya Cuan,Horror,8.1,9.0,106.0
The Town That Takes,Horror,5.6,27.0,93.0
Nghi He So Nghi Huu,Horror,7.0,15.0,117.0
