Movie Name,Genre,Ratings,Voting Counts,Duration
The Sheriff,Action,4.2,176.0,107.0
Biker,Action,6.3,1100.0,160.0
Infiltrate,Action,3.9,398.0,93.0
Thalaivar Thambi Thalaimayil,Action,6.9,3300.0,113.0
The Dresden Sun,Action,2.9,484.0,129.0
Police Complaint,Action,6.2,1100.0,156.0
Aadu 3,Action,6.2,2000.0,168.0
Operation Sindoor First Strike,Action,,,
"Soumsoum, la nuit des astres",Action,6.3,79.0,101.0
G.O.A.T,Action,5.5,18.0,152.0
Golden Kamuy: The Abashiri Prison Raid,Action,6.2,411.0,122.0
Rio de Sangue,Action,6.1,254.0,106.0
Sakamoto Days,Action,7.5,61.0,128.0
Trace Project,Action,1.0,236.0,65.0
Geostorm,Action,8.2,8.0,88.0
Who,Action,4.3,247.0,130.0
Malaikat Malam,Action,4.8,157.0,111.0
Mikael: Pemburu Dua Alam,Action,5.2,132.0,120.0
"I, Nobody",Action,6.0,700.0,168.0
Kraken:The Black Book of Hours,Action,5.8,185.0,111.0
Achilles Returns,Action,5.2,1600.0,50.0
Derby,Action,3.5,1500.0,135.0
Happy Patel: Khatarnak Jasoos,Action,4.6,2600.0,119.0
Leader,Action,7.6,7200.0,136.0
Mr. X,Action,6.0,1400.0,146.0
Ice Twister,Action,5.7,29.0,79.0
Transfer Trimurthulu,Action,6.4,108.0,153.0
Okay! Madam 2,Action,5.4,14.0,108.0
The Last Apocalypse,Action,2.7,92.0,78.0
Prince: Once Upon a Time in Dhaka,Action,3.4,662.0,149.0
Detective Chen 2,Action,5.7,36.0,90.0
Zombeid,Action,6.5,256.0,107.0
Gayong 2,Action,7.0,81.0,82.0
Blackout,Action,4.0,632.0,82.0
Prank Night,Action,4.7,140.0,95.0
Asad,Action,7.4,1100.0,120.0
Wasteland Cop,Action,3.0,6.0,80.0
The Rise of Ashoka,Action,5.6,68.0,133.0
The Butcher's Blade,Action,5.8,254.0,90.0
Rakkhosh,Action,4.6,664.0,142.0
Agito Chônôryoku Sensô,Action,6.4,33.0,97.0
Yogi Da,Action,4.5,579.0,119.0
Saptadingar Guptodhon,Action,6.3,333.0,135.0
Detective Teekshana,Action,9.2,505.0,121.0
The Sin Trade,Action,6.1,87.0,98.0
Vaa Vaathiyaar,Action,4.4,1300.0,129.0
2DIE4,Action,6.9,199.0,61.0
Tera Yaar Hoon Main,Action,3.5,43.0,146.0
O Shaolin do Sertão 2,Action,7.0,10.0,
Vigilante,Action,7.4,134.0,96.0
Shark Thrash,Action,5.6,228.0,84.0
Alpha: Men Love Vengeance,Action,7.5,384.0,144.0
Graamaayana,Action,7.4,45.0,126.0
Bullah,Action,7.0,96.0,150.0
Ice-Pocalypse,Action,2.5,196.0,85.0
Karathey Babu,Action,,,
Deadman's Land,Action,8.6,15.0,90.0
Mañana me caso,Action,,,
Redline Fury,Action,9.0,810.0,80.0
Takeover,Action,6.9,23.0,89.0
Depths of Fear,Action,8.6,85.0,75.0
Day Off 2,Action,4.3,10.0,82.0
Fire Tornado,Action,7.1,32.0,83.0
Wicked of Oz,Action,4.4,44.0,78.0
Bloody Sands,Action,,,94.0
He Bled Neon,Action,5.9,23.0,85.0
Aftermath,Action,2.6,6.0,80.0
Bhogi,Action,,,
The King of Cannabis,Action,,,130.0
Kemet: Year One,Action,6.2,11.0,100.0
Hot Water,Action,7.2,72.0,97.0
Landlord,Action,4.4,6000.0,156.0
Balaramana Dinagalu,Action,7.3,17.0,151.0
Killer Curve,Action,6.3,36.0,
Shocktopus,Action,3.7,98.0,71.0
Jockey,Action,7.8,15000.0,147.0
The Peril at Pincer Point,Action,7.8,42.0,83.0
Her Sey Yolunda,Action,4.0,99.0,96.0
Superman: Legacy,Action,6.3,15.0,
Double Kill,Action,8.4,304.0,85.0
Mulan: Light a Fire,Action,4.3,45.0,88.0
Kung Fu,Action,5.7,188.0,127.0
A Malevolent World,Action,,,70.0
The Raid,Action,4.5,16.0,74.0
Judge Michael: Rise of the Law,Action,8.1,119.0,65.0
Star Trek: Legacies,Action,,,164.0
Black Holes Suck,Action,4.6,75.0,91.0
Pasakalye,Action,4.3,12.0,93.0
Tiket Sehala,Action,6.4,18.0,103.0
Speed Faster,Action,4.2,1300.0,86.0
Malik,Action,5.7,56.0,129.0
Vijaynagar'er Hirey,Action,6.5,117.0,110.0
Unstoppable,Action,6.6,45.0,80.0
Phoenix Jones: The Rise and Fall of a Real Life Superhero,Action,7.8,14.0,105.0
Ultimate Spider-Man: Origins,Action,6.0,12.0,154.0
Bodyman,Action,,,
Boatlift 9/11,Action,,,
Jolly,Action,9.4,105.0,119.0
Mega Tsunami: The California Collapse,Action,,,61.0
Romin,Action,,,96.0
Look Behind,Action,8.1,19.0,107.0
Operation Black-Ops,Action,,,108.0
The Town That Takes,Action,5.6,27.0,93.0
Manithan Deivamagalam,Action,5.2,399.0,125.0
Prey of Wrath,Action,4.4,58.0,79.0
Father: The Judgement Is inconclusive,Action,8.2,173.0,116.0
Rakky,Action,9.3,413.0,122.0
Kill Will,Action,3.9,102.0,93.0
Married Alive,Action,,,87.0
Rogue,Action,8.7,33.0,86.0
The Kids,Action,4.9,34.0,49.0
King of Dope,Action,4.9,267.0,117.0
Ultimate Vampire Assassin,Action,7.6,26.0,100.0
Busted Water Pipes,Action,5.3,193.0,103.0
Penghu Hai Zhan,Action,,,
Hard Redemption,Action,7.2,12.0,89.0
Jurassic Rampage,Action,,,
Anakapalli,Action,,,154.0
Shiboyugi: Playing Death Games to Put Food on the Table 44: Cloudy Beach,Action,7.4,98.0,89.0
Ho Linh Trang Si: Bi an Mo Vua Dinh,Action,5.3,7.0,155.0
The Hunting Club,Action,4.7,13.0,
Lazarus: The Awakening,Action,3.7,218.0,87.0
Addicted to Change,Action,5.2,52.0,86.0
Mission C1000,Action,9.3,5800.0,128.0
Ram Naam Satya,Action,8.9,9.0,155.0
Carnival Tales,Action,4.1,13.0,99.0
Harrd Disk,Action,5.4,6.0,85.0
Mango Pachcha,Action,8.5,39.0,95.0
Khancha,Action,8.4,173.0,116.0
Friday & Friday,Action,6.9,20.0,120.0
Last Save Point,Action,3.6,61.0,81.0
Vasudheva Sutham,Action,,,146.0
Policë për jetë,Action,7.2,25.0,85.0
Prey,Action,,,
Bad Boy Karthik,Action,3.3,1400.0,142.0
Bloody Kevin,Action,9.1,635.0,109.0
The Awakening,Action,6.3,11.0,96.0
Conspiracy,Action,5.1,20.0,123.0
Bride for the Quarterback,Action,8.2,320.0,
Girl Judge,Action,,,90.0
Fist to Fist,Action,5.7,64.0,90.0
The Last Guest: Reimagined - The Origin,Action,8.5,53.0,87.0
Jailbroken,Action,7.9,33.0,87.0
Vadam,Action,4.7,1400.0,136.0
I Swallowed My Ex's Mafia Daddy Whole,Action,4.9,10.0,86.0
Amityville Rex,Action,3.0,61.0,69.0
Mavuta,Action,,,139.0
Angels of War,Action,5.1,125.0,110.0
Pay to Die,Action,,,
Star,Action,4.4,112.0,92.0
Diamond Made Man,Action,6.5,38.0,152.0
The Goodman,Action,8.1,9.0,84.0
Death Merchant: City of Insurrection,Action,7.2,8.0,102.0
The 51st Hunger Games,Action,,,57.0
The Ghost and the Gun,Action,,,110.0
Our Father,Action,8.7,7.0,100.0
Super Mario Bros. Origins,Action,7.2,15.0,117.0
Ninja Wars: Blackfox Vs Shogun's Ninja,Action,8.1,13.0,
Crossing,Action,4.5,83.0,122.0
Cleopatra Queen of Egypt,Action,,,90.0
On Drive,Action,6.5,202.0,115.0
Short Fuse,Action,8.9,63.0,100.0
God Skin,Action,7.2,19.0,
Ah Beng vs Liang Po Po,Action,6.0,83.0,125.0
Infernal,Action,,,134.0
Eiga Kamen Raidâ Zettsu Sayonara no Misshon,Action,9.4,5.0,
Stealing Magic,Action,9.1,9.0,88.0
Shamshon W Dalila,Action,3.1,72.0,95.0
Vanaveera,Action,6.7,1600.0,127.0
Dark Highway,Action,7.4,10.0,91.0
The Shepherd Code: Lapierre,Action,6.3,23.0,89.0
Nabchi 48-sigan,Action,,,90.0
O Block: The Movie (full movie),Action,7.4,138.0,83.0
The Specials,Action,6.1,44.0,110.0
Hora y veinte,Action,,,80.0
Glass Dragon,Action,,,
Lady Champagne,Action,7.5,25.0,99.0
The Galactic Ghoul,Action,8.0,12.0,85.0
Tai,Action,5.8,44.0,101.0
The Last Secret of the First Emperor,Action,,,151.0
Mischief Upon Mischief,Action,6.5,22.0,123.0
The President Must Die: Time Zero,Action,,,
World War Bigfoot,Action,6.3,8.0,72.0
Blood Roses,Action,8.4,1200.0,149.0
Luntik. Obratinaya Storona Luni,Action,,,80.0
Nemuri Kyoshiro,Action,7.1,8.0,90.0
Annihilator Unleashed,Action,3.9,2200.0,119.0
Savage,Action,,,
Dhurandhar No1,Action,4.8,11.0,
Attack of the Kraken,Action,4.5,16.0,
Bihu attack,Action,6.7,49.0,116.0
Suspect,Action,8.3,222.0,92.0
Khan Tumhara,Action,,,135.0
Oiii Police,Action,,,
Si wang du ju,Action,6.3,36.0,100.0
The Creek,Action,8.6,13.0,
Monkey King - Rebirth,Action,7.7,20.0,93.0
Let Them Come,Action,8.9,73.0,
Sherr,Action,9.2,2000.0,130.0
Sword Art Online Unanswered//butterfly,Action,7.1,23.0,110.0
New Worlds: Machine Uprising,Action,6.4,11.0,83.0
Secret of the Forest,Action,4.9,16.0,
Onyx: Nexus,Action,,,75.0
Resurrection: A Biohazard Story,Action,7.5,98.0,74.0
Terror,Action,8.5,1000.0,143.0
Tras los pasos de la rubia platino,Action,6.1,11.0,122.0
The Trap,Action,,,5.0
Sooriya Sulanga,Action,7.1,13.0,
Me Robo Al Patron Y El Negocio Tambien,Action,9.1,19.0,86.0
Faad,Action,,,
Red White and Black,Action,,,121.0
Red Days 2: Cecilia,Action,6.4,14.0,110.0
The Rendezvous: Vendetta,Action,,,
Swords of Legends: Soul and Blade,Action,6.2,74.0,89.0
Back in the Game,Action,,,81.0
Suri Anna,Action,7.1,143.0,136.0
I Want More,Action,5.3,101.0,114.0
Visa,Action,5.6,12.0,90.0
Baaaz in State,Action,,,169.0
The King of My Love,Action,4.4,184.0,111.0
Luv Di Saun,Action,2.3,44.0,144.0
Owl Hunt Storm,Action,4.0,17.0,87.0
Written in Blood,Action,7.4,25.0,94.0
The Sin City,Action,5.3,33.0,108.0
Anecdote of Mountains,Action,6.7,62.0,73.0
The Return of Arinzo,Action,,,135.0
Khakee(Khaki),Action,9.1,419.0,177.0
Harudu,Action,8.4,1300.0,130.0
Wrong One,Action,,,
Juvenile Inspector,Action,,,
Malysh-karatist,Action,3.6,63.0,101.0
No.1 Sentai Gozyuger vs. Boonboomger,Action,7.7,23.0,64.0
Blade Warrior of Blade Action,Action,6.7,58.0,91.0
The Photo That Changed Everything,Action,5.8,40.0,
Red Bird,Action,5.2,8.0,100.0
Wo shi wo di,Action,5.5,19.0,93.0
